rho_core_extra,covariates_only_mean,covariates_only_std,core1_ptau217_mean,core1_ptau217_std,core2_ptau217_ab_mean,core2_ptau217_ab_std,core3_mean,core3_std,core4_hypothesis_mean,core4_hypothesis_std,core5_hypothesis_mean,core5_hypothesis_std,gfap_nfl_only_mean,gfap_nfl_only_std,full_panel_mean,full_panel_std,full_panel_enet_mean,full_panel_enet_std,broad_no_ptau_mean,broad_no_ptau_std,discovery_only_mean,discovery_only_std,extras_only_mean,extras_only_std,oracle_core5_mean,oracle_core5_std,core1_ptau217__ratio_raw,core1_ptau217__ratio_excess,core1_ptau217__ratio_anchored,core2_ptau217_ab__ratio_raw,core2_ptau217_ab__ratio_excess,core2_ptau217_ab__ratio_anchored,core4_hypothesis__ratio_raw,core4_hypothesis__ratio_excess,core4_hypothesis__ratio_anchored,core5_hypothesis__ratio_raw,core5_hypothesis__ratio_excess,core5_hypothesis__ratio_anchored,gfap_nfl_only__ratio_raw,gfap_nfl_only__ratio_excess,gfap_nfl_only__ratio_anchored,broad_no_ptau__ratio_raw,broad_no_ptau__ratio_excess,broad_no_ptau__ratio_anchored,discovery_only__ratio_raw,discovery_only__ratio_excess,discovery_only__ratio_anchored,extras_only__ratio_raw,extras_only__ratio_excess,extras_only__ratio_anchored
0.0,0.7758143127865922,0.006358640084901488,0.9344095653351928,0.003525409447849491,0.9456554070346069,0.003013119304361283,0.945446716936796,0.0030790079977832943,0.9454462062525638,0.0031398867167204336,0.9495934665170032,0.002987685669235912,0.8035465937801312,0.005791696945985445,0.9304745329353585,0.00640629482689067,0.9342175560680321,0.005980419629831702,0.8790208092688866,0.007789174817187605,0.8107594876854377,0.009957812505117757,0.7938121102988545,0.010665335762774654,0.9285246949626924,0.0,1.004229059754511,1.0091411502859455,1.0254430802959495,1.0163151957005825,1.035265440665518,1.0981562943893786,1.016090363343932,1.034779463526251,1.0968036467477167,1.0205475087225981,1.0444136229181196,1.1236189471556053,0.8635879493071035,0.7051441387491155,0.1793110146026142,0.9447016314308448,0.8804720843400081,0.667311196007745,0.8713397938229894,0.7218998196395102,0.22594804834256704,0.8531261009311275,0.6825307604038314,0.11636992042912096
0.15,0.7758143127865922,0.006358640084901488,0.9344095653351928,0.003525409447849491,0.9456554070346069,0.003013119304361283,0.945446716936796,0.0030790079977832943,0.9454462062525638,0.0031398867167204336,0.9495934665170032,0.002987685669235912,0.8035465937801312,0.005791696945985445,0.9255158625759294,0.009121237667166847,0.9288130073423195,0.008880599036538204,0.8749002347181074,0.010892938498121015,0.8083046024397117,0.009985827598723403,0.7929174581717022,0.010480044839675573,0.9285246949626924,0.0,1.009609454704007,1.0209009899311954,1.0594095570271567,1.0217603449849302,1.047329714894198,1.1345313023613866,1.0215343080356976,1.0468380745102728,1.1331338500147843,1.0260153336260063,1.0565845037957364,1.1608373725920418,0.8682148262091057,0.7133614054774892,0.18525046021610558,0.9453109018391681,0.8810487873438793,0.6618897537864553,0.8733557523152644,0.7245431476357653,0.2170337561557675,0.8567302736063599,0.6883819945006957,0.11424828539970294
0.3,0.7758143127865922,0.006358640084901488,0.9344095653351928,0.003525409447849491,0.9456554070346069,0.003013119304361283,0.945446716936796,0.0030790079977832943,0.9454462062525638,0.0031398867167204336,0.9495934665170032,0.002987685669235912,0.8035465937801312,0.005791696945985445,0.9252231499723051,0.013959570418417978,0.928601720331622,0.012996569999047745,0.870401830239716,0.016913528947505026,0.801642800036378,0.014986011341478485,0.7915395764679044,0.011854642686508602,0.9285246949626924,0.0,1.0099288645805746,1.0216037517324397,1.061485087066631,1.022083599035447,1.0480506695452318,1.1367540063035548,1.0218574905749644,1.0475586907287993,1.1353538161542729,1.0263399338261558,1.057311829203761,1.1631116137689104,0.8684895031043958,0.7138524649937361,0.18561339152294024,0.9407480025394629,0.8710763519433039,0.633078466005012,0.8664318441020133,0.7093753010766795,0.17287121522591992,0.8555120745644959,0.6856154856265291,0.10524989001665243
0.5,0.7758143127865922,0.006358640084901488,0.9344095653351928,0.003525409447849491,0.9456554070346069,0.003013119304361283,0.945446716936796,0.0030790079977832943,0.9454462062525638,0.0031398867167204336,0.9495934665170032,0.002987685669235912,0.8035465937801312,0.005791696945985445,0.9255059756995188,0.01990251769019924,0.9297898411323244,0.017671275912779682,0.8691904342365848,0.0253270770273761,0.7933801209575649,0.024105578620048352,0.787114371946118,0.018251567197313353,0.9285246949626924,0.0,1.0096202400302652,1.0209247111536726,1.0594795292029935,1.021771260115159,1.0473540502033212,1.1346062361990648,1.0215452207512477,1.0468623983958485,1.1332086915531427,1.0260262942108813,1.0566090541452098,1.1609140439003323,0.8682241010629803,0.7133779808405978,0.1852626956898089,0.9391516176647381,0.867650409914096,0.6237897263811422,0.8572393283121807,0.6894853132796949,0.11734660320522007,0.8504692488356964,0.6747599054845488,0.07548890124962329
0.7,0.7758143127865922,0.006358640084901488,0.9344095653351928,0.003525409447849491,0.9456554070346069,0.003013119304361283,0.945446716936796,0.0030790079977832943,0.9454462062525638,0.0031398867167204336,0.9495934665170032,0.002987685669235912,0.8035465937801312,0.005791696945985445,0.9264906045440943,0.025850389093808185,0.9302312324741253,0.021804974729349856,0.871776729431366,0.03607058689788207,0.7918235210527983,0.03524205449360403,0.7801288972986504,0.03141946844769553,0.9285246949626924,0.0,1.0085472650799252,1.01856772624467,1.0525561168165944,1.0206853716557043,1.044936048499824,1.1271918910863326,1.02045957251536,1.0444455317573351,1.1258034790169686,1.0249358837095572,1.0541696856314224,1.1533277843742702,0.8673013950050134,0.7117310218465737,0.18405205404292277,0.9409450297235861,0.8717114174854665,0.6368780086466116,0.854648193051496,0.6842437276308793,0.10624901953368535,0.8420256972627744,0.6568231382215322,0.028634793581209957
