covariates_only,core1_ptau217,core2_ptau217_ab,core3,core4_hypothesis,core5_hypothesis,gfap_nfl_only,full_panel,full_panel_enet,broad_no_ptau,discovery_only,extras_only,oracle_core5,rep,n_train,prevalence,n_extra,n_informative,d_extra,rho_core_extra,rho_extra,condition
0.7818129324927814,0.934577130390469,0.9440416014198836,0.9438993738234924,0.9435570341278311,0.9472703604683921,0.8043048633829427,0.9034479395803384,0.9069094531272889,0.8231755154432508,0.7251469440175758,0.6959620034363728,0.9285246949626924,20,1000,0.2,120,0,0.35,0.15,0.15,0
0.76843019857289,0.9376538951682221,0.9485918444792588,0.9484641713977727,0.9485606136793261,0.9529184887906963,0.7979157074817211,0.9083662795356943,0.9133335480860038,0.8333232831702523,0.7232640782160653,0.6853593152637294,0.9285246949626924,21,1000,0.2,120,0,0.35,0.15,0.15,0
0.7706353307573311,0.9317129608184436,0.9406661985094971,0.9406375278648922,0.9405655586957822,0.9446934488844827,0.8007381423236153,0.8966577342330715,0.900182760731476,0.8241410923379068,0.7314776664942853,0.7046653477520021,0.9285246949626924,22,1000,0.2,120,0,0.35,0.15,0.15,0
0.7681383075898911,0.9268207936222899,0.9391622010204929,0.9391547999350263,0.9394440265644434,0.9450159727110293,0.7965279949953081,0.8998071238174331,0.90376514641879,0.8475602321759464,0.7440287847690336,0.7202960356280463,0.9285246949626924,23,1000,0.2,120,0,0.35,0.15,0.15,0
0.7761526045784013,0.9321940691979939,0.9432968105959793,0.9431878555591906,0.9440911248312313,0.9480060355075054,0.804853185270909,0.9036762768307842,0.9092811063234282,0.849122984719905,0.7483696523257389,0.7229435440211336,0.9285246949626924,24,1000,0.2,120,0,0.35,0.15,0.15,0
0.7749340089203209,0.936805762620208,0.947409901736953,0.9473736623866342,0.9476805795653396,0.9536954373103446,0.8024554151547911,0.9089655861219417,0.9117247317243645,0.8359628236730204,0.7369709091287118,0.7066344923415954,0.9285246949626924,25,1000,0.2,120,0,0.35,0.15,0.15,0
0.7722617003565855,0.933661548437926,0.9447458982917347,0.943898609329793,0.9441175467861902,0.9499122993069126,0.8058169580284728,0.9091208419105626,0.913281357561071,0.8422592334131747,0.7317189486697765,0.7022969526058234,0.9285246949626924,26,1000,0.2,120,0,0.35,0.15,0.15,0
0.7722653956278138,0.9360970347006213,0.94672119979344,0.9468982789093051,0.947216458854077,0.9505031868907148,0.7980926659086336,0.9139755279765123,0.9180321525634529,0.8368154852098693,0.7307927102753891,0.7048707909162099,0.9285246949626924,27,1000,0.2,120,0,0.35,0.15,0.15,0
0.7795737116493323,0.9309559444062181,0.942792177249063,0.9423586667357552,0.9428554414657375,0.946537519295586,0.8014152305689481,0.8944822155249182,0.8973447707003529,0.8416832057404544,0.7376384733199736,0.7170164474913027,0.9285246949626924,28,1000,0.2,120,0,0.35,0.15,0.15,0
0.7764190602293516,0.9407349551387323,0.949893675754329,0.9498301229415517,0.9501031466050321,0.9535664824804779,0.8082078457701899,0.9216161831194372,0.924702393484706,0.8501278464252128,0.7431930258780816,0.7157619943262544,0.9285246949626924,29,1000,0.2,120,0,0.35,0.15,0.15,0
0.7773326479487465,0.9352873250206565,0.9456533149668858,0.9453593988655516,0.9454526579118728,0.9500644775420983,0.807570368453612,0.9116312914993072,0.915723843210141,0.8401809167393306,0.7494013214700337,0.725568938287884,0.9285246949626924,30,1000,0.2,120,0,0.35,0.15,0.15,0
0.7632250064548225,0.9314228239376307,0.9436398547507494,0.9436138780258948,0.9432149778646818,0.9472215924834378,0.7976049066097383,0.9313109469067231,0.9351857099675055,0.8504497318887125,0.7395079614725811,0.6963084712461272,0.9285246949626924,31,1000,0.2,120,0,0.35,0.15,0.15,0
0.775355181475227,0.9346846090509503,0.946464664457304,0.9464674872398063,0.9471351239702805,0.9525200196115248,0.8012541135971389,0.9043758092990437,0.9064650577001078,0.8355169502735714,0.7502099322814477,0.722598349879219,0.9285246949626924,32,1000,0.2,120,0,0.35,0.15,0.15,0
0.7727155942381514,0.9315648398008437,0.9433971532818973,0.9434120709969215,0.943809053247691,0.947437478621109,0.8019343620538938,0.9091956786135077,0.9134603397818403,0.8502910379689104,0.7574260765459314,0.7295310896583178,0.9285246949626924,33,1000,0.2,120,0,0.35,0.15,0.15,0
0.7877014618527333,0.9354214204316106,0.9467835594445134,0.9467842239748101,0.9470013355160306,0.95166719259493,0.814700948075881,0.907429220878099,0.9108675006332024,0.8383723716402772,0.7339284297073143,0.7199664583079388,0.9285246949626924,34,1000,0.2,120,0,0.35,0.15,0.15,0
0.7747915698107026,0.9361141906340715,0.9477391174273057,0.9477791095673119,0.9478225625655881,0.9511728656406375,0.8002200336779963,0.9091902514544257,0.9129421102237214,0.8442832966290087,0.7250809552430272,0.6921982833373902,0.9285246949626924,35,1000,0.2,120,0,0.35,0.15,0.15,0
0.7841371047134201,0.9386542692996601,0.951070131543301,0.9509724805246591,0.9501883016379593,0.9537608531344971,0.8116620423782421,0.9129793344953708,0.915949976229308,0.8556271375534864,0.7665325139080829,0.7373708915058851,0.9285246949626924,36,1000,0.2,120,0,0.35,0.15,0.15,0
0.7776429041867245,0.9396237616349352,0.9502317431579738,0.9501551029921008,0.9502279111496801,0.9536012575275628,0.8035219300430531,0.9116515749406702,0.9158537159328322,0.8362729258493622,0.7402043796710585,0.7214077894509922,0.9285246949626924,37,1000,0.2,120,0,0.35,0.15,0.15,0
0.7682388774779748,0.9343441934563217,0.9452817105142085,0.9452371650610809,0.9452651399955396,0.949517427506905,0.797489059558733,0.8938583224552752,0.8996997227069912,0.8169975311876656,0.7218954256011004,0.6944694626785132,0.9285246949626924,38,1000,0.2,120,0,0.35,0.15,0.15,0
0.7777282415818476,0.9352978980960531,0.9450977171837828,0.9448778618922445,0.94472614718113,0.9492378883758285,0.8029417123339595,0.9024770459913003,0.9057552679608912,0.8243593062512382,0.7364723233249186,0.7065422043050675,0.9285246949626924,39,1000,0.2,120,0,0.35,0.15,0.15,0
0.784130335640986,0.9323665001998247,0.9456798188363759,0.945681631761809,0.944835902047236,0.9471746765741027,0.8108749137853238,0.9103827649610664,0.9134414723210602,0.8427751497073536,0.7391403752191625,0.7169929731010211,0.9285246949626924,40,1000,0.2,120,0,0.35,0.15,0.15,0
0.7700469722181269,0.9347518304236195,0.9447545670582468,0.9447370783899756,0.9442670337919175,0.9492517927594764,0.7926732054745589,0.9081085770779835,0.9117145646117872,0.8424895304917862,0.732153522369228,0.7034647787502715,0.9285246949626924,41,1000,0.2,120,0,0.35,0.15,0.15,0
0.7746397106980024,0.9324200743406635,0.9468387309818888,0.9461546772273861,0.9460422098163682,0.9502035040240309,0.8022157752714174,0.9201177336016021,0.9227272136892617,0.8561390282185949,0.7432034457731933,0.7036316445313484,0.9285246949626924,42,1000,0.2,120,0,0.35,0.15,0.15,0
0.7732538584562251,0.9333591381391104,0.9445998292761899,0.944637015669306,0.9449698289818386,0.9494952854717962,0.8013224227082291,0.9101366771651999,0.9144454910271883,0.8456889294439702,0.7309600761388946,0.7022483540851068,0.9285246949626924,43,1000,0.2,120,0,0.35,0.15,0.15,0
0.7808571172810383,0.9295263201166709,0.9424514460158686,0.9425692964244167,0.9427524592028202,0.949080171318188,0.8032420676205858,0.8986847625472746,0.9025800691235387,0.8362588152489785,0.7294997917687973,0.7100201853641894,0.9285246949626924,44,1000,0.2,120,0,0.35,0.15,0.15,0
0.768112489020115,0.9338136852972465,0.9445740708149549,0.943951320807491,0.9438407362769116,0.947994334457904,0.8003262734702408,0.8969941435375421,0.9009766597893434,0.8219477098199063,0.728298227819061,0.6989467756457901,0.9285246949626924,45,1000,0.2,120,0,0.35,0.15,0.15,0
0.7759712234750636,0.9297326301382923,0.9411807578164919,0.9410902451583114,0.9413269175387333,0.9447890513367311,0.8026735410324707,0.8967679988212671,0.8997884032700382,0.8256293830680856,0.7221166843095765,0.7036871646156374,0.9285246949626924,46,1000,0.2,120,0,0.35,0.15,0.15,0
0.7721926690745393,0.9330616393856538,0.9449358850009854,0.9444024272711598,0.9444850824280717,0.9485563540742931,0.7995395944181692,0.910244101173761,0.9131540630542418,0.8515090002709627,0.7503086818898413,0.7111434162232733,0.9285246949626924,47,1000,0.2,120,0,0.35,0.15,0.15,0
0.7713771342383107,0.9345859185520362,0.9471564645550528,0.9471419849170437,0.9472855263951735,0.9525322714932126,0.806366407239819,0.9202309019607843,0.923479843137255,0.8447409230769231,0.7307002594268477,0.7007310769230769,0.9285246949626924,48,1000,0.2,120,0,0.35,0.15,0.15,0
0.7792738120916863,0.9302440541444555,0.9443251990227255,0.9441381430121976,0.9444905798344836,0.9473936241877648,0.8056102289368868,0.9074042192540887,0.9102637222389163,0.853173062903241,0.7517204330952977,0.7367013345715887,0.9285246949626924,49,1000,0.2,120,0,0.35,0.15,0.15,0
0.7771285143573705,0.9371538901392842,0.9497109414265119,0.9496762367088623,0.9500384732077657,0.9540869083037911,0.8060146640410288,0.9213914111495779,0.927074621103314,0.8491841603438709,0.7430543458574104,0.7092667556491782,0.9285246949626924,50,1000,0.2,120,0,0.35,0.15,0.15,0
0.7810493827160494,0.933791727582846,0.9445929783950617,0.9447057748538011,0.9447364359974009,0.9504193063677713,0.8066204718973359,0.8898380644899285,0.895301839668616,0.8406954597141001,0.73906341374269,0.7151851851851851,0.9285246949626924,51,1000,0.2,120,0,0.35,0.15,0.15,0
0.7843036746833676,0.9363551379675239,0.9443134062292733,0.9443645470993125,0.9442362515062661,0.9482620923276969,0.8126476397010417,0.9020318297227781,0.9077783292583224,0.8208639772087116,0.7301820506582343,0.7066504513649833,0.9285246949626924,52,1000,0.2,120,0,0.35,0.15,0.15,0
0.7808196108202194,0.934621539742217,0.946057315158241,0.9457282602185876,0.9460493557172228,0.9511791183870756,0.8073905545313438,0.910723221018826,0.9157826105821156,0.8469434436094473,0.7472357201076155,0.714131434249533,0.9285246949626924,53,1000,0.2,120,0,0.35,0.15,0.15,0
0.7817868462398205,0.9385680729357794,0.9475529068474179,0.9475431549274842,0.9470251329406105,0.950806049818073,0.7992528273985261,0.9141840797761661,0.9170099911345296,0.8393215160217706,0.7403902386792156,0.7169168798030034,0.9285246949626924,54,1000,0.2,120,0,0.35,0.15,0.15,0
0.7793322065994194,0.9299129631008214,0.9411369737772649,0.9411145825578798,0.941515298146356,0.9459682428534206,0.8044760919935978,0.902967311533785,0.9055341595014764,0.836130975644557,0.7451909282798581,0.71281118948361,0.9285246949626924,55,1000,0.2,120,0,0.35,0.15,0.15,0
0.7761382438770694,0.935528791979274,0.9462409107106741,0.9461929481561383,0.9461322726353402,0.9497176180524121,0.806396548237039,0.9039257061956448,0.908640290472017,0.8415029230191369,0.7378349433213588,0.7017710510348547,0.9285246949626924,56,1000,0.2,120,0,0.35,0.15,0.15,0
0.7876122623390651,0.9334170506419756,0.9455536954993768,0.9457740249510295,0.9458537416444046,0.9502957055760004,0.8163852588560664,0.9021270167756834,0.9054016090553434,0.8452552160977663,0.7554116450815737,0.7101507926489975,0.9285246949626924,57,1000,0.2,120,0,0.35,0.15,0.15,0
0.7723057270369437,0.9343510326691716,0.9457670678198814,0.9458195582056004,0.9456120916353548,0.9505345766741554,0.8004318413780847,0.9202690233026605,0.9240918971349653,0.8485305954655216,0.7348373796031765,0.7138188665224189,0.9285246949626924,58,1000,0.2,120,0,0.35,0.15,0.15,0
0.7758041106089206,0.9369250399203849,0.9486350863207819,0.9486815117856006,0.9487860944201705,0.9521955083613466,0.8063221857068729,0.9064176938175419,0.9096712866521776,0.8365369410832776,0.7377806522126046,0.707083392869229,0.9285246949626924,59,1000,0.2,120,0,0.35,0.15,0.15,0
0.7790555214752366,0.9364764959113918,0.9472254134964244,0.9469691994610331,0.9471662128919408,0.9502862682411259,0.8103158550228381,0.9128644362170949,0.9162294063019575,0.8434418285009673,0.7496516532130959,0.7206950247541581,0.9285246949626924,60,1000,0.2,120,0,0.35,0.15,0.15,0
0.7747677874565587,0.9362868603537429,0.9467438065868923,0.9466532028423689,0.946472298714074,0.9509493978086837,0.8079363419708903,0.9146712944686414,0.9176341178107547,0.8510227706625075,0.7403334096454157,0.7092083942751377,0.9285246949626924,61,1000,0.2,120,0,0.35,0.15,0.15,0
0.7693821764169517,0.933207725949257,0.9470193958180074,0.946971876420999,0.9467395170448458,0.9510423555907904,0.7986994540983099,0.9146711614873857,0.9170517975711779,0.844619380581327,0.7282690416842246,0.7003990581826925,0.9285246949626924,62,1000,0.2,120,0,0.35,0.15,0.15,0
0.780963263541928,0.9394405822074332,0.9512368279475836,0.9512058263806588,0.9513642234541109,0.956055129358773,0.8062649282263884,0.9216036163577026,0.9242072495619159,0.8608570926451424,0.7465983754979565,0.7254290900960361,0.9285246949626924,63,1000,0.2,120,0,0.35,0.15,0.15,0
0.7633060225394429,0.9258153823388477,0.9369349015056639,0.936908269898459,0.937168581753611,0.9407810866393004,0.7936401978834942,0.9048738359082386,0.907694171532342,0.8372436925701496,0.7391519295422578,0.7074747464574151,0.9285246949626924,64,1000,0.2,120,0,0.35,0.15,0.15,0
0.773163224528318,0.9385412402710954,0.9510780292254815,0.9506476354050135,0.9504188748137018,0.9541386637385311,0.8091944347609209,0.914919077459146,0.9196477410802602,0.838023026676724,0.7432608749343579,0.7022689001798099,0.9285246949626924,65,1000,0.2,120,0,0.35,0.15,0.15,0
0.7851930692992811,0.9364002980697319,0.9460403390794296,0.9455422041399089,0.9451820751772348,0.9494226927023135,0.808785717376121,0.9132327740727234,0.9152692555519157,0.8498479519874406,0.7602300189750975,0.7336318537495905,0.9285246949626924,66,1000,0.2,120,0,0.35,0.15,0.15,0
0.7794714505858563,0.9369706518211584,0.946253418949243,0.9458752816795811,0.9461497329053543,0.9514223341749904,0.8068057467612694,0.905969932656367,0.9087161545772863,0.8462793555454786,0.7532681468930542,0.7237343187429671,0.9285246949626924,67,1000,0.2,120,0,0.35,0.15,0.15,0
0.7759365435253843,0.9294049490856637,0.9427504667081519,0.9416567308103384,0.9419834067240809,0.945031854117878,0.7993660646566944,0.894553052722583,0.8992781263904261,0.8353714703958983,0.7456865122531672,0.7239557850434881,0.9285246949626924,68,1000,0.2,120,0,0.35,0.15,0.15,0
0.7781962447049673,0.9377586572212427,0.9473436022014655,0.9470429766401413,0.9468883279138831,0.9505791811595649,0.807125577367289,0.9170111575442708,0.9205289583834978,0.8518988406548665,0.7485322101499862,0.7193152597631283,0.9285246949626924,69,1000,0.2,120,0,0.35,0.15,0.15,0
0.7809703179837788,0.9312624221175104,0.9429175267453718,0.9430726797915157,0.9432173007641312,0.9471524930149435,0.8001417149004754,0.9109267434799395,0.9147945499640106,0.8485719922324008,0.7326079140145914,0.706190352991221,0.9285246949626924,70,1000,0.2,120,0,0.35,0.15,0.15,0
0.7740036778034959,0.9323485530551643,0.9427859400507103,0.9426192993362861,0.9427905255973016,0.9485485086436578,0.7983227826735805,0.9251336345354491,0.9277647626306442,0.8564285850876464,0.7528635274990351,0.7225364785109579,0.9285246949626924,71,1000,0.2,120,0,0.35,0.15,0.15,0
0.7643121738651943,0.9250078734810621,0.940116273851184,0.9402284733954392,0.9395187868868198,0.9438109560610974,0.7966719859007125,0.8914073296157234,0.8959921932532755,0.8300964252639811,0.7363434617325405,0.7056649842588918,0.9285246949626924,72,1000,0.2,120,0,0.35,0.15,0.15,0
0.76746572265625,0.934126953125,0.944007421875,0.94229404296875,0.943051171875,0.94874228515625,0.78972236328125,0.91225732421875,0.91509658203125,0.8391505859375,0.73467236328125,0.70241259765625,0.9285246949626924,73,1000,0.2,120,0,0.35,0.15,0.15,0
0.7698721824021959,0.9389928486072542,0.950534290428346,0.9504337159932066,0.9502934121543354,0.9538290288642625,0.8094849998483878,0.9230847750420086,0.9263989278464992,0.8513795059723701,0.752131052191727,0.7135500984278464,0.9285246949626924,74,1000,0.2,120,0,0.35,0.15,0.15,0
0.7792259671739604,0.9277386641999418,0.940799385276491,0.9407925332628555,0.9378291352514078,0.9442310694769711,0.8030139071405323,0.9157755378218917,0.9171870526308061,0.8518313719444301,0.7556823504364488,0.72238626269152,0.9285246949626924,75,1000,0.2,120,0,0.35,0.15,0.15,0
0.785331820365441,0.935732500990166,0.9477951329544014,0.9476195719473827,0.9476294424625152,0.9516796118951782,0.8051570854151257,0.9143036126372877,0.9179439161163375,0.8367603666043483,0.737943764704552,0.7097509860692532,0.9285246949626924,76,1000,0.2,120,0,0.35,0.15,0.15,0
0.7742789594222909,0.9388563538765715,0.9488217342231281,0.9484275374570091,0.9485337915369311,0.9516485232444009,0.7973490096258761,0.9130762375958635,0.9166325205581098,0.8528979772980233,0.7423494127260688,0.7150635411138715,0.9285246949626924,77,1000,0.2,120,0,0.35,0.15,0.15,0
0.7676832295550268,0.9316240233086489,0.9435193177244753,0.9427113711579752,0.9421425416682473,0.9464394326293974,0.7954959002441003,0.9000104443062489,0.902273182288446,0.8429318718195942,0.7443421067131144,0.7180446893433262,0.9285246949626924,78,1000,0.2,120,0,0.35,0.15,0.15,0
0.7853573903465008,0.9389883734999395,0.9499427238914441,0.9499585357115359,0.950168214195361,0.9532654649421504,0.8128343070533681,0.9160167452085275,0.9184545153844099,0.8389538624839132,0.7470261993020014,0.7249727368865996,0.9285246949626924,79,1000,0.2,120,0,0.35,0.15,0.15,0
0.7837353705318458,0.936577069547038,0.9447296339868116,0.9447016465886945,0.9442655661259901,0.9466828444803234,0.8073110250205402,0.9177555927343553,0.9226022547190239,0.8388628942882078,0.7491743233344399,0.724011231371917,0.9285246949626924,80,1000,0.2,120,0,0.35,0.15,0.15,0
0.7766467547443533,0.9318615295612158,0.9433698083237196,0.9432011824427977,0.9425938764299042,0.9453288442932538,0.8017523671563074,0.9043965162709874,0.9093918878114704,0.8255710159534282,0.7279140696514356,0.7009669926021472,0.9285246949626924,81,1000,0.2,120,0,0.35,0.15,0.15,0
0.7534295501986806,0.9233170816857428,0.936364011045625,0.9355362195160387,0.9359705773254362,0.9410395397494612,0.7883423561898897,0.899613209171069,0.9048757367184602,0.8273338974133939,0.7152273978049366,0.6877499751497681,0.9285246949626924,82,1000,0.2,120,0,0.35,0.15,0.15,0
0.7758355260117561,0.9330330558301797,0.945123490026916,0.9452373129237643,0.9454559701281822,0.94984210859017,0.8000848835474523,0.89814374884162,0.9037090534341345,0.8339769456363281,0.7296680797315226,0.7119631968074094,0.9285246949626924,83,1000,0.2,120,0,0.35,0.15,0.15,0
0.7770252901470174,0.9341804365526457,0.9469116943167013,0.9468775195194884,0.9466781499299167,0.9487250509035099,0.8010238689537013,0.9133148796070716,0.9160725765087027,0.8444611321960864,0.7520322546319305,0.7296753613461722,0.9285246949626924,84,1000,0.2,120,0,0.35,0.15,0.15,0
0.7730031401372943,0.931772840288853,0.9417296510188111,0.941215243038702,0.9413475844716743,0.945690483501897,0.8014837891650405,0.8971748670146903,0.9015998850927678,0.8160967201909838,0.7295490881714891,0.6986780715396579,0.9285246949626924,85,1000,0.2,120,0,0.35,0.15,0.15,0
0.7782442351874161,0.9391402353809848,0.9470693283910897,0.9471479656368895,0.9475735433864906,0.952306900681744,0.8088709057410653,0.9034900497541561,0.9071959519184951,0.838443388402821,0.7414973234066982,0.709467182901648,0.9285246949626924,86,1000,0.2,120,0,0.35,0.15,0.15,0
0.7756271057026962,0.9319998091147698,0.9457434502505369,0.9453237890718206,0.9447183011214507,0.9479833929849678,0.8039171558100692,0.8978281078501551,0.9009941302791696,0.843720448580291,0.746370794559771,0.7134837508947746,0.9285246949626924,87,1000,0.2,120,0,0.35,0.15,0.15,0
0.7756420901932713,0.9360154617036507,0.9480756859937962,0.9481462180863756,0.9485307563827249,0.9513738964447626,0.8055239322357433,0.9236218563588642,0.9253977570985445,0.8623659269863995,0.7405793366738249,0.7197516583154379,0.9285246949626924,88,1000,0.2,120,0,0.35,0.15,0.15,0
0.7780724609375,0.93869443359375,0.94981669921875,0.94993291015625,0.95008173828125,0.95382451171875,0.805645703125,0.906842578125,0.911684375,0.83857998046875,0.71081435546875,0.6952275390625,0.9285246949626924,89,1000,0.2,120,0,0.35,0.15,0.15,0
0.7813538845191281,0.9345443372520121,0.9452394441780734,0.9444608604002915,0.9439150966109785,0.9481568531995439,0.8110220552316878,0.914011457999382,0.915904812126332,0.8514951721235037,0.7497951056609484,0.7287109706563455,0.9285246949626924,90,1000,0.2,120,0,0.35,0.15,0.15,0
0.7920133325593096,0.9369993033786137,0.9468302759394713,0.9461421688145826,0.9463407059096715,0.9505138550253492,0.8190770734161539,0.8978586632609621,0.900741418011533,0.842621811989628,0.7440791052285305,0.7181815279229072,0.9285246949626924,91,1000,0.2,120,0,0.35,0.15,0.15,0
0.7722532062472764,0.9332498543273947,0.9448213050486819,0.9446569762968342,0.9444827878198756,0.9481810547121946,0.8002630419997224,0.9033195954496789,0.9078875480951591,0.8384817531287228,0.7469666845688342,0.724350988427776,0.9285246949626924,92,1000,0.2,120,0,0.35,0.15,0.15,0
0.7717892025823438,0.9330472067358506,0.946385016008307,0.9463687913728205,0.9458772235476633,0.9491884012398711,0.7959715388989499,0.9116149461342102,0.9138372383198077,0.8337043431031392,0.7283751684271684,0.7095983398334889,0.9285246949626924,93,1000,0.2,120,0,0.35,0.15,0.15,0
0.7690511485658807,0.932914799422369,0.9458007624910452,0.9441162509478079,0.9445748146069475,0.9485259099275642,0.797812237685522,0.9042650350564893,0.9076410343631904,0.8333048880409998,0.7251551987923082,0.6966368035312644,0.9285246949626924,94,1000,0.2,120,0,0.35,0.15,0.15,0
0.7804162592268546,0.9402940818684995,0.9504356291884423,0.9504222752998679,0.9504376761348661,0.9536687323280292,0.8087945396047093,0.9211892485796142,0.9233902033534052,0.85364284332945,0.7574620944511766,0.7347993758567933,0.9285246949626924,95,1000,0.2,120,0,0.35,0.15,0.15,0
