covariates_only,core1_ptau217,core2_ptau217_ab,core3,core4_hypothesis,core5_hypothesis,gfap_nfl_only,full_panel,full_panel_enet,broad_no_ptau,discovery_only,extras_only,oracle_core5,rep,n_train,prevalence,n_extra,n_informative,d_extra,rho_core_extra,rho_extra,condition
0.7757935457892314,0.9344167050161067,0.94501955821445,0.9435878777419849,0.9434391777880043,0.9490115431814695,0.8016897722043258,0.9369422073937721,0.9398914710845222,0.8748896494861175,0.8045870724037429,0.7857508820371223,0.9285246949626924,0,1000,0.2,120,8,0.35,0.0,0.15,0
0.7739366108521555,0.9320769383205204,0.9449315921040832,0.9451243444770391,0.944437799508196,0.948599596913245,0.8104949827778019,0.9326312736688938,0.9364071725540309,0.8809600525137006,0.8130388612607207,0.7911128358412307,0.9285246949626924,1,1000,0.2,120,8,0.35,0.0,0.15,0
0.7702697483675744,0.9365510033444816,0.9459358576206403,0.9458067566491479,0.9456906951743909,0.9505093366778149,0.8026743908265648,0.9383875816212772,0.941274287306896,0.8869745381430164,0.8091959308807135,0.7878629160694378,0.9285246949626924,2,1000,0.2,120,8,0.35,0.0,0.15,0
0.7728202089444347,0.932965963546597,0.9436927941462119,0.9437556397540268,0.943658273319384,0.9470323645045253,0.7977702102967463,0.9267228080873151,0.9301063408661187,0.8720905999591848,0.8131479109244648,0.7983227402258606,0.9285246949626924,3,1000,0.2,120,8,0.35,0.0,0.15,0
0.7676506235359974,0.9262855611243191,0.9402249904388211,0.9401070910116788,0.9400859891437665,0.9447970295539404,0.7962740489906,0.9268276274560082,0.931669441368702,0.8819481167018477,0.8149637217267639,0.7985787020783114,0.9285246949626924,4,1000,0.2,120,8,0.35,0.0,0.15,0
0.7745116326830814,0.9328098091529174,0.944040776202637,0.9440765016473237,0.9439303787219251,0.9487865989366897,0.8036736494293348,0.9269351209330705,0.9302588562254858,0.878049437573153,0.8022116392913126,0.7756370818012145,0.9285246949626924,5,1000,0.2,120,8,0.35,0.0,0.15,0
0.7779335934983367,0.9352664085444325,0.9481120883230593,0.9483072317176076,0.9481826031480647,0.9521406650942581,0.8021419811090981,0.9266463149227441,0.9305654856841156,0.8708196886819581,0.8060703836163616,0.7924497282331145,0.9285246949626924,6,1000,0.2,120,8,0.35,0.0,0.15,0
0.7816487874682514,0.9361561403551908,0.9472155904315349,0.9472477508599473,0.9476891453636612,0.9510022595897333,0.8110766613147911,0.9350036758287826,0.9382423391548298,0.8805749537140624,0.8084041002087478,0.7928521234980122,0.9285246949626924,7,1000,0.2,120,8,0.35,0.0,0.15,0
0.7846409073079492,0.9375337816660181,0.9471402679805989,0.947102910726627,0.9475327147350212,0.9525748682887865,0.8095405928126794,0.9414585425918169,0.9452745567468912,0.8885979304276888,0.8179571234562384,0.8032830571846654,0.9285246949626924,8,1000,0.2,120,8,0.35,0.0,0.15,0
0.7791722018029077,0.9423173770395973,0.9535670147286992,0.9531511914243751,0.9531926958122949,0.9559290625707876,0.8150210810139347,0.9301585399418841,0.9344092322906087,0.8865145326250308,0.8223564457240007,0.8037573162444375,0.9285246949626924,9,1000,0.2,120,8,0.35,0.0,0.15,0
0.7884758745628293,0.9359268606512664,0.9448348812126297,0.9448593557098555,0.9450019246306863,0.9488603390672968,0.8071073343004408,0.9313967903985154,0.9359876489350261,0.8853163861036989,0.8057525813381561,0.783326977591608,0.9285246949626924,10,1000,0.2,120,8,0.35,0.0,0.15,0
0.7782148054298642,0.9393659366515837,0.9495844102564103,0.949751891402715,0.9497333574660634,0.9524759939668175,0.802763294117647,0.9328082051282052,0.9357463167420814,0.8765980573152338,0.8109588657616893,0.8010641568627451,0.9285246949626924,11,1000,0.2,120,8,0.35,0.0,0.15,0
0.7818247102819202,0.934403855990347,0.9436496199898293,0.9424466468840035,0.941707586016526,0.9461414575927052,0.811363352078389,0.9299781786503422,0.9335026874626509,0.8824055039203497,0.8205441545428993,0.7994167480907183,0.9285246949626924,12,1000,0.2,120,8,0.35,0.0,0.15,0
0.7638569604086846,0.9304851193931654,0.942044970780603,0.9421376601261658,0.9421484964588412,0.9460450288323852,0.7913623785750222,0.9212106699175665,0.9250769186114014,0.8737465652695537,0.8052783582955997,0.7938065521111498,0.9285246949626924,13,1000,0.2,120,8,0.35,0.0,0.15,0
0.7727285664976662,0.9351846543816305,0.9446903772383002,0.944570411923009,0.9448892169923002,0.9498952884198694,0.8063299793824021,0.9311039294503725,0.9344611542888251,0.8721210829871343,0.8052581088334961,0.7862506719861646,0.9285246949626924,14,1000,0.2,120,8,0.35,0.0,0.15,0
0.7808047747780819,0.9392249748271053,0.9489907948714001,0.9489029709739059,0.9487667945935214,0.9524060590200274,0.8037963803923379,0.9261309251033855,0.9318357286561286,0.8709214680682177,0.8007062620215127,0.7828700178687094,0.9285246949626924,15,1000,0.2,120,8,0.35,0.0,0.15,0
0.7650224672571404,0.9352591653738465,0.9465801945102015,0.9465588513885198,0.9474552624991501,0.9516557047363574,0.7978081096908975,0.929779101587851,0.9338504227676446,0.8687062900593976,0.7943238692201667,0.7711083473431773,0.9285246949626924,16,1000,0.2,120,8,0.35,0.0,0.15,0
0.766383050193147,0.9352216364725671,0.9464306287742624,0.9465251843105994,0.9466693739831896,0.9513545356325469,0.794232413096393,0.9344023222759508,0.9371654897360115,0.8746973696414561,0.8087000117818405,0.7926223619331243,0.9285246949626924,17,1000,0.2,120,8,0.35,0.0,0.15,0
0.7752488940732353,0.935524302323038,0.9475246726715462,0.9472455129951076,0.9476443268011967,0.9511302770792127,0.804129585622168,0.941956460878543,0.9459238242658375,0.8850634191856708,0.8154493856539493,0.7926161216860526,0.9285246949626924,18,1000,0.2,120,8,0.35,0.0,0.15,0
0.7773387490078516,0.93413412800758,0.9447387371543653,0.9440213300773692,0.9440314016670031,0.9473599651987842,0.8094994652373273,0.9213640302473078,0.9269821372610467,0.8701864096293693,0.8133136924423179,0.7952669532937778,0.9285246949626924,19,1000,0.2,120,8,0.35,0.0,0.15,0
0.7818129324927814,0.934577130390469,0.9440416014198836,0.9438993738234924,0.9435570341278311,0.9472703604683921,0.8043048633829427,0.9225681742082267,0.9257393528755875,0.8726322982752952,0.8116775851436939,0.7978253471473533,0.9285246949626924,20,1000,0.2,120,8,0.35,0.0,0.15,0
0.76843019857289,0.9376538951682221,0.9485918444792588,0.9484641713977727,0.9485606136793261,0.9529184887906963,0.7979157074817211,0.9257394432039422,0.9307887171565908,0.8781526412221418,0.803050031348652,0.7814582544379163,0.9285246949626924,21,1000,0.2,120,8,0.35,0.0,0.15,0
0.7706353307573311,0.9317129608184436,0.9406661985094971,0.9406375278648922,0.9405655586957822,0.9446934488844827,0.8007381423236153,0.9110125603753553,0.9156024965305107,0.8604229154125291,0.7998913831157793,0.7819005536262466,0.9285246949626924,22,1000,0.2,120,8,0.35,0.0,0.15,0
0.7681383075898911,0.9268207936222899,0.9391622010204929,0.9391547999350263,0.9394440265644434,0.9450159727110293,0.7965279949953081,0.9229910240414523,0.926926940769113,0.8799001515664397,0.8117296297782284,0.7963468631667843,0.9285246949626924,23,1000,0.2,120,8,0.35,0.0,0.15,0
0.7761526045784013,0.9321940691979939,0.9432968105959793,0.9431878555591906,0.9440911248312313,0.9480060355075054,0.804853185270909,0.926398689667725,0.9298557563381172,0.878287521766752,0.8205653165556159,0.8062817284246713,0.9285246949626924,24,1000,0.2,120,8,0.35,0.0,0.15,0
0.7749340089203209,0.936805762620208,0.947409901736953,0.9473736623866342,0.9476805795653396,0.9536954373103446,0.8024554151547911,0.9370914996960461,0.9411045462507867,0.8808010042866391,0.8092044840803837,0.7907524367562614,0.9285246949626924,25,1000,0.2,120,8,0.35,0.0,0.15,0
0.7722617003565855,0.933661548437926,0.9447458982917347,0.943898609329793,0.9441175467861902,0.9499122993069126,0.8058169580284728,0.9332675213574645,0.9372854309844673,0.876076974668524,0.8032440155000076,0.7852538331905765,0.9285246949626924,26,1000,0.2,120,8,0.35,0.0,0.15,0
0.7722653956278138,0.9360970347006213,0.94672119979344,0.9468982789093051,0.947216458854077,0.9505031868907148,0.7980926659086336,0.9199114604420674,0.9248907195899833,0.8741040218585064,0.8001474043023631,0.779815599157274,0.9285246949626924,27,1000,0.2,120,8,0.35,0.0,0.15,0
0.7795737116493323,0.9309559444062181,0.942792177249063,0.9423586667357552,0.9428554414657375,0.946537519295586,0.8014152305689481,0.925624779328387,0.9297991130155984,0.8850105580948272,0.8118287214723572,0.7991647315849916,0.9285246949626924,28,1000,0.2,120,8,0.35,0.0,0.15,0
0.7764190602293516,0.9407349551387323,0.949893675754329,0.9498301229415517,0.9501031466050321,0.9535664824804779,0.8082078457701899,0.9373865406839375,0.9412523452157598,0.8846139225107962,0.8200032283269313,0.8011409094524476,0.9285246949626924,29,1000,0.2,120,8,0.35,0.0,0.15,0
0.7773326479487465,0.9352873250206565,0.9456533149668858,0.9453593988655516,0.9454526579118728,0.9500644775420983,0.807570368453612,0.9308862340350778,0.9337948897528936,0.8791813075944822,0.8179977563597246,0.8063533524254518,0.9285246949626924,30,1000,0.2,120,8,0.35,0.0,0.15,0
0.7632250064548225,0.9314228239376307,0.9436398547507494,0.9436138780258948,0.9432149778646818,0.9472215924834378,0.7976049066097383,0.9339888126904959,0.9380951031512129,0.8841059244250485,0.8066947923751228,0.7885438510730749,0.9285246949626924,31,1000,0.2,120,8,0.35,0.0,0.15,0
0.775355181475227,0.9346846090509503,0.946464664457304,0.9464674872398063,0.9471351239702805,0.9525200196115248,0.8012541135971389,0.9292882276050414,0.9326988302291973,0.8769003044808947,0.8128872869760417,0.7957820037103043,0.9285246949626924,32,1000,0.2,120,8,0.35,0.0,0.15,0
0.7727155942381514,0.9315648398008437,0.9433971532818973,0.9434120709969215,0.943809053247691,0.947437478621109,0.8019343620538938,0.921986716582418,0.9256729124700696,0.8801265630344722,0.8111247196989853,0.7961880962335145,0.9285246949626924,33,1000,0.2,120,8,0.35,0.0,0.15,0
0.7877014618527333,0.9354214204316106,0.9467835594445134,0.9467842239748101,0.9470013355160306,0.95166719259493,0.814700948075881,0.9249602895681275,0.9295708007666021,0.8801559481727126,0.813189806181195,0.799514532138394,0.9285246949626924,34,1000,0.2,120,8,0.35,0.0,0.15,0
0.7747915698107026,0.9361141906340715,0.9477391174273057,0.9477791095673119,0.9478225625655881,0.9511728656406375,0.8002200336779963,0.9314183827716938,0.9350372869024588,0.8827816917521211,0.8031990635686601,0.7822791366773684,0.9285246949626924,35,1000,0.2,120,8,0.35,0.0,0.15,0
0.7841371047134201,0.9386542692996601,0.951070131543301,0.9509724805246591,0.9501883016379593,0.9537608531344971,0.8116620423782421,0.9331353097171197,0.9373755105236462,0.887276704750564,0.8292523544772226,0.8154751277872346,0.9285246949626924,36,1000,0.2,120,8,0.35,0.0,0.15,0
0.7776429041867245,0.9396237616349352,0.9502317431579738,0.9501551029921008,0.9502279111496801,0.9536012575275628,0.8035219300430531,0.9399877041662086,0.9426233398192531,0.8813910897553616,0.8117042503162144,0.7975759305074139,0.9285246949626924,37,1000,0.2,120,8,0.35,0.0,0.15,0
0.7682388774779748,0.9343441934563217,0.9452817105142085,0.9452371650610809,0.9452651399955396,0.949517427506905,0.797489059558733,0.9276488266513204,0.9324996023075519,0.8729123095949931,0.7952428770163397,0.7787773374568582,0.9285246949626924,38,1000,0.2,120,8,0.35,0.0,0.15,0
0.7777282415818476,0.9352978980960531,0.9450977171837828,0.9448778618922445,0.94472614718113,0.9492378883758285,0.8029417123339595,0.9296470832385723,0.9327312695667569,0.8726355485525417,0.8074007464985011,0.785869390814475,0.9285246949626924,39,1000,0.2,120,8,0.35,0.0,0.15,0
0.784130335640986,0.9323665001998247,0.9456798188363759,0.945681631761809,0.944835902047236,0.9471746765741027,0.8108749137853238,0.9309994537051361,0.9340494993102826,0.882877765315594,0.8153817456941007,0.8007015819990202,0.9285246949626924,40,1000,0.2,120,8,0.35,0.0,0.15,0
